name,tweet text,tweet text (clean),label,token
Danang Hanggika,"@ropspimajainal Apa yang ada di benak para teroris KKB ini sebenarnya, sehingga sampai tertutup hati nurani hanya karena uang dan kekuasaan",ropspimajainal apa yang ada di benak para teroris kkb ini sebenarnya sehingga sampai tertutup hati nurani hanya karena uang dan kekuasaan,0,"['ropspimajainal', 'apa', 'yang', 'ada', 'di', 'benak', 'para', 'teroris', 'kkb', 'ini', 'sebenarnya', 'sehingga', 'sampai', 'tertutup', 'hati', 'nurani', 'hanya', 'karena', 'uang', 'dan', 'kekuasaan']"
Siska,"Kalau mendukung teroris seharusnya tdk menjadi anggota dpr n tidak makan uang rakyat... Sepak terjangnya terkesansekali ""teroriscentris""👺 https://t.co/DYVOBuubS9 https://t.co/paokkV4net",kalau mendukung teroris seharusnya tidak menjadi anggota dpr n tidak makan uang rakyat sepak terjangnya terkesansekali teroriscentris topeng hidung panjang https t cowok dyvobuubs https t cowok paokkv net,0,"['kalau', 'mendukung', 'teroris', 'seharusnya', 'tidak', 'menjadi', 'anggota', 'dpr', 'n', 'tidak', 'makan', 'uang', 'rakyat', 'sepak', 'terjangnya', 'terkesansekali', 'teroriscentris', 'topeng', 'hidung', 'panjang', 'https', 't', 'cowok', 'dyvobuubs', 'https', 't', 'cowok', 'paokkv', 'net']"
ZelineZakeishaa,"@ropspimajainal Sudah jelas banget teroris KKB ini bukan membela rakyat Papua, lihatlah aksi mereka, sangat keterlaluan dan tidak akan pernah bisa dimaafkan. Penderitaan rakyat Papua harus dibayar tuntas oleh teroris KKB",ropspimajainal sudah jelas banget teroris kkb ini bukan membela rakyat papua lihatlah aksi mereka sangat keterlaluan dan tidak akan pernah bisa dimaafkan penderitaan rakyat papua harus dibayar tuntas oleh teroris kkb,0,"['ropspimajainal', 'sudah', 'jelas', 'banget', 'teroris', 'kkb', 'ini', 'bukan', 'membela', 'rakyat', 'papua', 'lihatlah', 'aksi', 'mereka', 'sangat', 'keterlaluan', 'dan', 'tidak', 'akan', 'pernah', 'bisa', 'dimaafkan', 'penderitaan', 'rakyat', 'papua', 'harus', 'dibayar', 'tuntas', 'oleh', 'teroris', 'kkb']"
ZelineZakeishaa,"@ropspimajainal Sudah jelas banget teroris KKB ini bukan membela rakyat Papua, lihatlah aksi mereka, sangat keterlaluan dan tidak akan pernah bisa dimaafkan. Penderitaan rakyat Papua harus dibayar tuntas oleh teroris KKB",ropspimajainal sudah jelas banget teroris kkb ini bukan membela rakyat papua lihatlah aksi mereka sangat keterlaluan dan tidak akan pernah bisa dimaafkan penderitaan rakyat papua harus dibayar tuntas oleh teroris kkb,0,"['ropspimajainal', 'sudah', 'jelas', 'banget', 'teroris', 'kkb', 'ini', 'bukan', 'membela', 'rakyat', 'papua', 'lihatlah', 'aksi', 'mereka', 'sangat', 'keterlaluan', 'dan', 'tidak', 'akan', 'pernah', 'bisa', 'dimaafkan', 'penderitaan', 'rakyat', 'papua', 'harus', 'dibayar', 'tuntas', 'oleh', 'teroris', 'kkb']"
Sign Mulyono,"@LOVE_AG4EVER Novel ni otaknya goblok kebetulan teroris itu agamanya islam yg ditangkap itu kasusnya teroris bukan nyalahkan agama,lu Novel otak batu mau buat NKRI INI PAHAM RADIKAL LU TANGKAP ORG SEPERTI NOVEL NI",love ag ever novel nih otaknya goblok kebetulan teroris itu agamanya islam yang ditangkap itu kasusnya teroris bukan nyalahkan agama lu novel otak batu mau buat nkri ini paham radikal lu tangkap orang seperti novel nih,1,"['love', 'ag', 'ever', 'novel', 'nih', 'otaknya', 'goblok', 'kebetulan', 'teroris', 'itu', 'agamanya', 'islam', 'yang', 'ditangkap', 'itu', 'kasusnya', 'teroris', 'bukan', 'nyalahkan', 'agama', 'lu', 'novel', 'otak', 'batu', 'mau', 'buat', 'nkri', 'ini', 'paham', 'radikal', 'lu', 'tangkap', 'orang', 'seperti', 'novel', 'nih']"
Merdekakan Indonesia. Bebaskan Palestina🇮🇩🇰🇼,"@Warte_jak @TeguhSe79709663 @Kemenag_RI Eh tolol ! Keturunan pki luh yah. Wapres sekarang itu mantan ketum MUI. Di dalamnya ormas2 islam ada NU, MUHAMMADIYAH dll. Sama aja luh bilang ormas2 islam tersebut teroris. Cc @MUIPusat  @DivHumas_Polri",warte jak teguhse kemenag ri eh tolol keturu pki lu ya wapres sekarang itu mantan ketum mui di dalamnya ormas islam ada nu muhammadiyah dulu sama saja lu bilang ormas islam tersebut teroris sih muipusat divhumas polri,0,"['warte', 'jak', 'teguhse', 'kemenag', 'ri', 'eh', 'tolol', 'keturu', 'pki', 'lu', 'ya', 'wapres', 'sekarang', 'itu', 'mantan', 'ketum', 'mui', 'di', 'dalamnya', 'ormas', 'islam', 'ada', 'nu', 'muhammadiyah', 'dulu', 'sama', 'saja', 'lu', 'bilang', 'ormas', 'islam', 'tersebut', 'teroris', 'sih', 'muipusat', 'divhumas', 'polri']"
Makmun Rasyid,"Mereka—para ideolog dan umumnya kaum teroris—semakin hari semakin ciamik dalam mengambil peran. Mereka pun kerap mengelabui lapisan masyarakat di pedesaan hingga membius para politisi yang sibuk mencari kepentingan elektoral.

https://t.co/tTwNnEuwNV",merekapara ideolog dan umumnya kaum terorissemakin hari semakin ciamik dalam mengambil peran mereka pun kerap mengelabui lapisan masyarakat di pedesaan hingga membius para politisi yang sibuk mencari kepentingan elektoral https t cowok ttwnneuwnv,0,"['merekapara', 'ideolog', 'dan', 'umumnya', 'kaum', 'terorissemakin', 'hari', 'semakin', 'ciamik', 'dalam', 'mengambil', 'peran', 'mereka', 'pun', 'kerap', 'mengelabui', 'lapisan', 'masyarakat', 'di', 'pedesaan', 'hingga', 'membius', 'para', 'politisi', 'yang', 'sibuk', 'mencari', 'kepentingan', 'elektoral', 'https', 't', 'cowok', 'ttwnneuwnv']"
Ekin Latep,"@ropspimajainal Ga kebayang, gimana perasaan korban petugas PTT, saat detik2 segerombalan teroris KKB membunuh mereka dengan cara di gorok. Dan begitu juga dengn korban yang selamat, pasti trauma berat.. Astaghfirullah. Semoga ada keadilan untuk keluarga korban yang ditinggalkan",ropspimajainal enggak terbayang bagaimana perasaan korban petugas pt saat detik segerombalan teroris kkb membunuh mereka dengan cara di gorok dan begitu juga dengn korban yang selamat pasti trauma berat astaghfirullah semoga ada keadilan untuk keluarga korban yang ditinggalkan,2,"['ropspimajainal', 'enggak', 'terbayang', 'bagaimana', 'perasaan', 'korban', 'petugas', 'pt', 'saat', 'detik', 'segerombalan', 'teroris', 'kkb', 'membunuh', 'mereka', 'dengan', 'cara', 'di', 'gorok', 'dan', 'begitu', 'juga', 'dengn', 'korban', 'yang', 'selamat', 'pasti', 'trauma', 'berat', 'astaghfirullah', 'semoga', 'ada', 'keadilan', 'untuk', 'keluarga', 'korban', 'yang', 'ditinggalkan']"
Ekin Latep,"@ropspimajainal Ga kebayang, gimana perasaan korban petugas PTT, saat detik2 segerombalan teroris KKB membunuh mereka dengan cara di gorok. Dan begitu juga dengn korban yang selamat, pasti trauma berat.. Astaghfirullah. Semoga ada keadilan untuk keluarga korban yang ditinggalkan",ropspimajainal enggak terbayang bagaimana perasaan korban petugas pt saat detik segerombalan teroris kkb membunuh mereka dengan cara di gorok dan begitu juga dengn korban yang selamat pasti trauma berat astaghfirullah semoga ada keadilan untuk keluarga korban yang ditinggalkan,2,"['ropspimajainal', 'enggak', 'terbayang', 'bagaimana', 'perasaan', 'korban', 'petugas', 'pt', 'saat', 'detik', 'segerombalan', 'teroris', 'kkb', 'membunuh', 'mereka', 'dengan', 'cara', 'di', 'gorok', 'dan', 'begitu', 'juga', 'dengn', 'korban', 'yang', 'selamat', 'pasti', 'trauma', 'berat', 'astaghfirullah', 'semoga', 'ada', 'keadilan', 'untuk', 'keluarga', 'korban', 'yang', 'ditinggalkan']"
Maryono,"@nandya_s @03__nakula Orang yg mendukung dan memfasilitasi teroris, tetaplah dia teroris. Jangan karena dasar HAM seseorang ( teroris ), dia mengabaikan HAM orang lain. Karena sejatinya teroris tidak memikirkan tentang HAM orang lain.",dya s nakula orang yang mendukung dan memfasilitasi teroris tetaplah dia teroris jangan karena dasar ham seseorang teroris dia mengabaikan ham orang lain karena sejatinya teroris tidak memikirkan tentang ham orang lain,0,"['dya', 's', 'nakula', 'orang', 'yang', 'mendukung', 'dan', 'memfasilitasi', 'teroris', 'tetaplah', 'dia', 'teroris', 'jangan', 'karena', 'dasar', 'ham', 'seseorang', 'teroris', 'dia', 'mengabaikan', 'ham', 'orang', 'lain', 'karena', 'sejatinya', 'teroris', 'tidak', 'memikirkan', 'tentang', 'ham', 'orang', 'lain']"
lado itam,keputusan pemerintah menetapkan OPM dan afiliasnya sebagai teroris adalah untuk melindungi HAM Masyarakat Papua yang dirampas OPM dan afiliasinya https://t.co/9VQj9Z8Cu1,keputusan pemerintah menetapkan opm dan afiliasnya sebagai teroris adalah untuk melindungi ham masyarakat papua yang dirampas opm dan afiliasinya https t cowok vqj z cu ,0,"['keputusan', 'pemerintah', 'menetapkan', 'opm', 'dan', 'afiliasnya', 'sebagai', 'teroris', 'adalah', 'untuk', 'melindungi', 'ham', 'masyarakat', 'papua', 'yang', 'dirampas', 'opm', 'dan', 'afiliasinya', 'https', 't', 'cowok', 'vqj', 'z', 'cu']"
Makmun Rasyid,"Penembakan yang dilakukan Densus 88 karena adanya perlawanan dari Sunardi. Ketika diminta berhenti, dia malah berusaha kabur dengan menabrakkan mobilnya ke polisi.

https://t.co/wRVLlVCosX",penembakan yang dilakukan densus karena adanya perlawa dari sunardi ketika diminta berhenti dia malah berusaha kabur dengan menabrakkan mobilnya ke polisi https t cowok wrvllvcosx,0,"['penembakan', 'yang', 'dilakukan', 'densus', 'karena', 'adanya', 'perlawa', 'dari', 'sunardi', 'ketika', 'diminta', 'berhenti', 'dia', 'malah', 'berusaha', 'kabur', 'dengan', 'menabrakkan', 'mobilnya', 'ke', 'polisi', 'https', 't', 'cowok', 'wrvllvcosx']"
Tiyara 🕊️,@Celes_being1074 @soen_cak Dan korban teroris makin banyak 😭,celes being soen cak dan korban teroris makin banyak wajah megis keras,0,"['celes', 'being', 'soen', 'cak', 'dan', 'korban', 'teroris', 'makin', 'banyak', 'wajah', 'megis', 'keras']"
Makmun Rasyid,"Sunardi merupakan seorang penasihat Amir Jamaah Islamiyah (JI) dan juga penanggung jawab Hilal Ahmar Society Indonesia. HASI merupakan organisasi sayap Jamaah Islamiyah yang beroperasi besar di Jakarta, Semarang, Yogyakarta, Solo, Surabaya, dan Makassar

https://t.co/t9aKyjYrZq",sunardi merupakan seorang penasihat amir jamaah islamiyah ji dan juga peggung jawab hilal ahmar society indonesia hasi merupakan organisasi sayap jamaah islamiyah yang beroperasi besar di jakarta semarang yogyakarta solo surabaya dan makassar https t cowok t akyjyrzq,0,"['sunardi', 'merupakan', 'seorang', 'penasihat', 'amir', 'jamaah', 'islamiyah', 'ji', 'dan', 'juga', 'peggung', 'jawab', 'hilal', 'ahmar', 'society', 'indonesia', 'hasi', 'merupakan', 'organisasi', 'sayap', 'jamaah', 'islamiyah', 'yang', 'beroperasi', 'besar', 'di', 'jakarta', 'semarang', 'yogyakarta', 'solo', 'surabaya', 'dan', 'makassar', 'https', 't', 'cowok', 't', 'akyjyrzq']"
tria 👠,@OposisiCerdas Anjing teroris https://t.co/xjn5FwkfSu,oposisicerdas anjing teroris https t cowok xjn fwkfsu,0,"['oposisicerdas', 'anjing', 'teroris', 'https', 't', 'cowok', 'xjn', 'fwkfsu']"
indri Yahya⚘🇮🇩🕊,"Seandainya yang jadi korban kebiadaban Teroris ini anak2 dari Keluarga @KomnasHAM apa respon kalian saat Densus 88 menindak teroris yang membahayakan petugas? 
Lihatkah Teroris melenggsng bebas setelah jalani pidana, sementara korbannya harus menanggung cacat seumur hidup😭 https://t.co/cLFXtXHKUQ",seandainya yang jadi korban kebiadaban teroris ini anak anak dari keluarga komnasham apa respon kalian saat densus menindak teroris yang membahayakan petugas lihatkah teroris melenggsng bebas setelah jalani pidana sementara korbannya harus meggung cacat seumur hidup wajah megis keras https t cowok clfxtxhkuq,0,"['seandainya', 'yang', 'jadi', 'korban', 'kebiadaban', 'teroris', 'ini', 'anak', 'anak', 'dari', 'keluarga', 'komnasham', 'apa', 'respon', 'kalian', 'saat', 'densus', 'menindak', 'teroris', 'yang', 'membahayakan', 'petugas', 'lihatkah', 'teroris', 'melenggsng', 'bebas', 'setelah', 'jalani', 'pidana', 'sementara', 'korbannya', 'harus', 'meggung', 'cacat', 'seumur', 'hidup', 'wajah', 'megis', 'keras', 'https', 't', 'cowok', 'clfxtxhkuq']"
Makmun Rasyid,"Makmun Rasyid berpendapat bahwa langkah tegas terukur Densus 88 telah sesuai dengan UU Terorisme No 5 Tahun 2018. Undang-undang tersebut mengamanahkan untuk menindak siapa pun, meski belum melakukan aksi teror atau meledakkan bom.
https://t.co/Kvig8OTP5W",makmun rasyid berpendapat bahwa langkah tegas terukur densus telah sesuai dengan lu terorisme no tahun undang undang tersebut mengamanahkan untuk menindak siapa pun meski belum melakukan aksi teror atau meledakkan bom https t cowok kvig otp w,2,"['makmun', 'rasyid', 'berpendapat', 'bahwa', 'langkah', 'tegas', 'terukur', 'densus', 'telah', 'sesuai', 'dengan', 'lu', 'terorisme', 'no', 'tahun', 'undang', 'undang', 'tersebut', 'mengamanahkan', 'untuk', 'menindak', 'siapa', 'pun', 'meski', 'belum', 'melakukan', 'aksi', 'teror', 'atau', 'meledakkan', 'bom', 'https', 't', 'cowok', 'kvig', 'otp', 'w']"
T̶E̶G̶A̶R̶ : G̶A̶R̶I̶S̶ L̶U̶R̶U̶S̶ ✍︎ 🇮🇩🇮🇩🇮🇩,Jadi sudah paham kan siapa saja yg pembela teroris dan yg protes terhadap label halal baru. Orang nya itu itu saja. Kenali dan hadapi.,jadi sudah paham kan siapa saja yang pembela teroris dan yang protes terhadap label halal baru orang nya itu itu saja kenali dan hadapi,0,"['jadi', 'sudah', 'paham', 'kan', 'siapa', 'saja', 'yang', 'pembela', 'teroris', 'dan', 'yang', 'protes', 'terhadap', 'label', 'halal', 'baru', 'orang', 'nya', 'itu', 'itu', 'saja', 'kenali', 'dan', 'hadapi']"
Fakta IDN,"@Hilmi28 Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",hilmi sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['hilmi', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Rumi Yanto,"@ChandraKasiem @radixwp @PakkatDayak Kalau kata teroris diganti korupsi, pki, radidal, maling. Jd semua yg membela dijadikan antek. Bahaya g https://t.co/V0BuBso1q9",chandrakasiem radixwp pakkatdayak kalau kata teroris diganti korupsi pki radidal maling jadi semua yang membela dijadikan antek bahaya enggak https t cowok v bubso q ,0,"['chandrakasiem', 'radixwp', 'pakkatdayak', 'kalau', 'kata', 'teroris', 'diganti', 'korupsi', 'pki', 'radidal', 'maling', 'jadi', 'semua', 'yang', 'membela', 'dijadikan', 'antek', 'bahaya', 'enggak', 'https', 't', 'cowok', 'v', 'bubso', 'q']"
Siti Aisyah,Teroris itu tidak hanya sendirian. Ia mempunyai jaringan dan pembagian tugas masing-masing. Jangan hanya membayangkan teroris itu hanya eksekutor lapangan yang melakukan bom bunuh diri dan aksi2 teror lainnya #DrSunardiJI https://t.co/rbdZlXjlHd,teroris itu tidak hanya sendirian ia mempunyai jaringan dan pembagian tugas masing masing jangan hanya membayangkan teroris itu hanya eksekutor lapangan yang melakukan bom bunuh diri dan aksi teror lainnya drsunardiji https t cowok rbdzlxjlhd,0,"['teroris', 'itu', 'tidak', 'hanya', 'sendirian', 'ia', 'mempunyai', 'jaringan', 'dan', 'pembagian', 'tugas', 'masing', 'masing', 'jangan', 'hanya', 'membayangkan', 'teroris', 'itu', 'hanya', 'eksekutor', 'lapangan', 'yang', 'melakukan', 'bom', 'bunuh', 'diri', 'dan', 'aksi', 'teror', 'lainnya', 'drsunardiji', 'https', 't', 'cowok', 'rbdzlxjlhd']"
Siti Aisyah,Ada dr Syarif Usman yg juga terlibat dalam jaringan terorisme pada tahun 2010. Ia ikut menyumbangkan uang 200 juta ke jaringan teroris Jamaah Ansorut Tauhid (JAT). Rencananya uang tsb digunakan untuk membeli senjata dan pelatihan militer #DrSunardiJI,ada dari syarif usman yang juga terlibat dalam jaringan terorisme pada tahun ia ikut menyumbangkan uang juta ke jaringan teroris jamaah ansorut tauhid jat rencaya uang tersebut digunakan untuk membeli senjata dan pelatihan militer drsunardiji,0,"['ada', 'dari', 'syarif', 'usman', 'yang', 'juga', 'terlibat', 'dalam', 'jaringan', 'terorisme', 'pada', 'tahun', 'ia', 'ikut', 'menyumbangkan', 'uang', 'juta', 'ke', 'jaringan', 'teroris', 'jamaah', 'ansorut', 'tauhid', 'jat', 'rencaya', 'uang', 'tersebut', 'digunakan', 'untuk', 'membeli', 'senjata', 'dan', 'pelatihan', 'militer', 'drsunardiji']"
Agus Bejo,"@RD_4WR1212 kok hanya 8 th
saya sangat setuju untuk teroris minimal 40th",rd wr kok hanya tahu saya sangat setuju untuk teroris minimal th,0,"['rd', 'wr', 'kok', 'hanya', 'tahu', 'saya', 'sangat', 'setuju', 'untuk', 'teroris', 'minimal', 'th']"
Siti Aisyah,"Sebagian orang masih meragukan keterlibatan dr Sunardi di jaringan terorisme. Tp begitulah faktanya, jaringan teroris saat ini semakin rapi. Banyak teroris terlibat mempunyai profesi/tingkat ekonomi di atas rata2. Itulah faktanya #drSunardiJI https://t.co/MfScmehNet",sebagian orang masih meragukan keterlibatan dari sunardi di jaringan terorisme tapi begitulah faktanya jaringan teroris saat ini semakin rapi banyak teroris terlibat mempunyai profesi tingkat ekonomi di atas rata rata itulah faktanya drsunardiji https t cowok mfscmehnet,0,"['sebagian', 'orang', 'masih', 'meragukan', 'keterlibatan', 'dari', 'sunardi', 'di', 'jaringan', 'terorisme', 'tapi', 'begitulah', 'faktanya', 'jaringan', 'teroris', 'saat', 'ini', 'semakin', 'rapi', 'banyak', 'teroris', 'terlibat', 'mempunyai', 'profesi', 'tingkat', 'ekonomi', 'di', 'atas', 'rata', 'rata', 'itulah', 'faktanya', 'drsunardiji', 'https', 't', 'cowok', 'mfscmehnet']"
shb🇮🇩,@MawarSolitaire @ekowboy2 Klo ga kaleng2 knpa pada dukung teroris,mawarsolitaire ekowboy kalo enggak kaleng kenapa pada dukung teroris,0,"['mawarsolitaire', 'ekowboy', 'kalo', 'enggak', 'kaleng', 'kenapa', 'pada', 'dukung', 'teroris']"
Jufry Sokoy,"Kelompok Separatis Teroris Papua Sumber Utama Konflik dan Pembunuhan di Papua

#PapuaAdalahKita
#DukungTNIPolriTegasDiPapua
#SemangatTumpasKSTPapua
#KKB_KelompokTeroris https://t.co/vcZTweg7TZ",kelompok separatis teroris papua sumber utama konflik dan pembunuhan di papua papuaadalahkita dukungtnipolritegasdipapua semangattumpaskstpapua kkb kelompokteroris https t cowok vcztweg tz,0,"['kelompok', 'separatis', 'teroris', 'papua', 'sumber', 'utama', 'konflik', 'dan', 'pembunuhan', 'di', 'papua', 'papuaadalahkita', 'dukungtnipolritegasdipapua', 'semangattumpaskstpapua', 'kkb', 'kelompokteroris', 'https', 't', 'cowok', 'vcztweg', 'tz']"
Fakta IDN,"@henrysubiakto Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",henrysubiakto sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['henrysubiakto', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
abdurrahman,"Sunardi, ini bukan satu2nya dokter yg berafiliasi pada kelompok teroris Jamaah Islamiyah. Ada dokter2 lain yang juga terafiliasi dengan teroris, tapi sudah tertangkap oleh Densus 88.",sunardi ini bukan satu nya dokter yang berafiliasi pada kelompok teroris jamaah islamiyah ada dokter lain yang juga terafiliasi dengan teroris tapi sudah tertangkap oleh densus ,0,"['sunardi', 'ini', 'bukan', 'satu', 'nya', 'dokter', 'yang', 'berafiliasi', 'pada', 'kelompok', 'teroris', 'jamaah', 'islamiyah', 'ada', 'dokter', 'lain', 'yang', 'juga', 'terafiliasi', 'dengan', 'teroris', 'tapi', 'sudah', 'tertangkap', 'oleh', 'densus']"
abdurrahman,"Thread singkat perihal fakta dokter Sunardi ini adalah benar2 anggota Teroris. 

Mari kita berpikir logis, atas satu kegelisahan yang sama bahwa Terorisme adalah masalah besar bagi kita yang mengancam keutuhan bangsa ini. Jangan diam, sepakat? https://t.co/Y9bi4qN9wr",thread singkat perihal fakta dokter sunardi ini adalah benar benar anggota teroris mari kita berpikir logis atas satu kegelisahan yang sama bahwa terorisme adalah masalah besar bagi kita yang mengancam keutuhan bangsa ini jangan diam sepakat https t cowok y bi qn wr,0,"['thread', 'singkat', 'perihal', 'fakta', 'dokter', 'sunardi', 'ini', 'adalah', 'benar', 'benar', 'anggota', 'teroris', 'mari', 'kita', 'berpikir', 'logis', 'atas', 'satu', 'kegelisahan', 'yang', 'sama', 'bahwa', 'terorisme', 'adalah', 'masalah', 'besar', 'bagi', 'kita', 'yang', 'mengancam', 'keutuhan', 'bangsa', 'ini', 'jangan', 'diam', 'sepakat', 'https', 't', 'cowok', 'y', 'bi', 'qn', 'wr']"
